route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var6uniquevalue,18556,18.556,4026,1.1183333333333332,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var7uniquevalue,20156,20.156,4135,1.148611111111111,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var8uniquevalue,20366,20.366,4323,1.2008333333333332,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var9uniquevalue,21128,21.128,4419,1.2275,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var10uniquevalue,22472,22.472,4791,1.3308333333333333,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var11uniquevalue,18911,18.911,4011,1.1141666666666667,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var12uniquevalue,21056,21.055999999999997,4508,1.2522222222222221,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var13uniquevalue,20997,20.997,4510,1.2527777777777778,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var14uniquevalue,21014,21.014,4403,1.2230555555555556,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var15uniquevalue,19521,19.521,4202,1.1672222222222222,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var16uniquevalue,20155,20.155,4234,1.176111111111111,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var17uniquevalue,16665,16.665,3623,1.0063888888888888,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var18uniquevalue,19021,19.021,3980,1.1055555555555556,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var19uniquevalue,23029,23.029,4775,1.3263888888888888,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var20uniquevalue,21583,21.583,4577,1.271388888888889,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var21uniquevalue,20144,20.144,4219,1.1719444444444445,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var22uniquevalue,22809,22.808999999999997,4789,1.3302777777777777,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var23uniquevalue,21481,21.481,4583,1.2730555555555556,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var24uniquevalue,22345,22.345,4688,1.3022222222222222,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
